via,numero_de_la_via,via,cruce_1,via,cruce_2,direccion_completa,precio,zona,kilometros
Avenida,50,Calle,45,Calle,47,Avenida 50 entre Calle 45 y Calle 47,200,Casco Historico,0.6
Avenida,50,Calle,47,Calle,49,Avenida 50 entre Calle 47 y Calle 49,200,Casco Historico,0.5
Avenida,50,Calle,49,Calle,51,Avenida 50 entre Calle 49 y Calle 51,200,Casco Historico,0.7
Avenida,50,Calle,51,Calle,53,Avenida 50 entre Calle 51 y Calle 53,200,Casco Historico,0.6
Avenida,50,Calle,53,Calle,55,Avenida 50 entre Calle 53 y Calle 55,200,Casco Historico,0.6
Avenida,50,Calle,55,Calle,57,Avenida 50 entre Calle 55 y Calle 57,200,Casco Historico,0.5
Avenida,50,Calle,57,Calle,59,Avenida 50 entre Calle 57 y Calle 59,200,Casco Historico,0.5
Avenida,50,Calle,59,Calle,61,Avenida 50 entre Calle 59 y Calle 61,200,Casco Historico,0.6
Avenida,50,Calle,61,Calle,63,Avenida 50 entre Calle 61 y Calle 63,200,La Juanita,0.7
Avenida,50,Calle,63,Calle,65,Avenida 50 entre Calle 63 y Calle 65,200,La Juanita,0.8
Avenida,50,Calle,65,Calle,67,Avenida 50 entre Calle 65 y Calle 67,200,La Juanita,0.9
Avenida,50,Calle,67,Calle,69,Avenida 50 entre Calle 67 y Calle 69,200,La Juanita,1
Avenida,50,Calle,69,Calle,71,Avenida 50 entre Calle 69 y Calle 71,210,La Juanita,1.1
Avenida,50,Calle,71,Calle,73,Avenida 50 entre Calle 71 y Calle 73,220,La Juanita,1.2
Avenida,50,Calle,73,Calle,75,Avenida 50 entre Calle 73 y Calle 75,230,La Juanita,1.3
Avenida,50,Calle,75,Calle,77,Avenida 50 entre Calle 75 y Calle 77,240,La Juanita,1.4
Avenida,52,Calle,7,Calle,9,Avenida 52 entre Calle 7 y Calle 9,370,Reina,2.7
Avenida,52,Calle,9,Calle,11,Avenida 52 entre Calle 9 y Calle 11,360,Reina,2.6
Avenida,52,Calle,19,Calle,21,Avenida 52 entre Calle 19 y Calle 21,310,Casco Historico,2.1
Avenida,52,Calle,21,Calle,23,Avenida 52 entre Calle 21 y Calle 23,300,Casco Historico,2
Avenida,52,Calle,23,Calle,25,Avenida 52 entre Calle 23 y Calle 25,290,Casco Historico,1.9
Avenida,52,Calle,25,Calle,27,Avenida 52 entre Calle 25 y Calle 27,280,Casco Historico,1.8
Avenida,52,Calle,27,Calle,29,Avenida 52 entre Calle 27 y Calle 29,270,Casco Historico,1.7
Avenida,52,Calle,29,Calle,31,Avenida 52 entre Calle 29 y Calle 31,260,Casco Historico,1.6
Avenida,52,Calle,31,Calle,33,Avenida 52 entre Calle 31 y Calle 33,250,Casco Historico,1.5
Avenida,52,Calle,33,Calle,35,Avenida 52 entre Calle 33 y Calle 35,240,Casco Historico,1.4
Avenida,52,Calle,35,Calle,37,Avenida 52 entre Calle 35 y Calle 37,230,Casco Historico,1.3
Avenida,52,Calle,37,Calle,39,Avenida 52 entre Calle 37 y Calle 39,220,Casco Historico,1.2
Avenida,52,Calle,39,Calle,41,Avenida 52 entre Calle 39 y Calle 41,210,Casco Historico,1.1
Avenida,52,Calle,41,Calle,43,Avenida 52 entre Calle 41 y Calle 43,200,Casco Historico,1
Avenida,52,Calle,43,Calle,45,Avenida 52 entre Calle 43 y Calle 45,200,Casco Historico,0.9
Avenida,52,Calle,45,Calle,47,Avenida 52 entre Calle 45 y Calle 47,200,Casco Historico,0.8
Avenida,52,Calle,47,Calle,49,Avenida 52 entre Calle 47 y Calle 49,200,Casco Historico,0.7
Avenida,52,Calle,49,Calle,51,Avenida 52 entre Calle 49 y Calle 51,200,Casco Historico,0.8
Avenida,52,Calle,51,Calle,53,Avenida 52 entre Calle 51 y Calle 53,200,Casco Historico,0.7
Avenida,52,Calle,53,Calle,55,Avenida 52 entre Calle 53 y Calle 55,200,Casco Historico,0.8
Avenida,52,Calle,55,Calle,57,Avenida 52 entre Calle 55 y Calle 57,200,Casco Historico,0.6
Avenida,52,Calle,57,Calle,59,Avenida 52 entre Calle 57 y Calle 59,200,Casco Historico,0.6
Avenida,52,Calle,59,Calle,61,Avenida 52 entre Calle 59 y Calle 61,200,Casco Historico,0.7
Avenida,52,Calle,61,Calle,63,Avenida 52 entre Calle 61 y Calle 63,200,La Juanita,0.8
Avenida,52,Calle,63,Calle,65,Avenida 52 entre Calle 63 y Calle 65,200,La Juanita,0.9
Avenida,52,Calle,65,Calle,67,Avenida 52 entre Calle 65 y Calle 67,200,La Juanita,1
Avenida,52,Calle,67,Calle,69,Avenida 52 entre Calle 67 y Calle 69,210,La Juanita,1.1
Avenida,52,Calle,69,Calle,71,Avenida 52 entre Calle 69 y Calle 71,220,La Juanita,1.2
Avenida,52,Calle,71,Calle,73,Avenida 52 entre Calle 71 y Calle 73,230,La Juanita,1.3
Avenida,52,Calle,73,Calle,75,Avenida 52 entre Calle 73 y Calle 75,240,La Juanita,1.4
Avenida,54,Calle,9,Calle,9A,Avenida 54 entre Calle 9 y Calle 9A,380,Reina,2.8
Avenida,54,Calle,15,Calle,17,Avenida 54 entre Calle 15 y Calle 17,340,Reina,2.4
Avenida,54,Calle,17,Calle,19,Avenida 54 entre Calle 17 y Calle 19,330,Reina,2.3
Avenida,54,Calle,19,Calle,21,Avenida 54 entre Calle 19 y Calle 21,330,Casco Historico,2.3
Avenida,54,Calle,21,Calle,23,Avenida 54 entre Calle 21 y Calle 23,330,Casco Historico,2.3
Avenida,54,Calle,23,Calle,25,Avenida 54 entre Calle 23 y Calle 25,320,Casco Historico,2.2
Avenida,54,Calle,25,Calle,27,Avenida 54 entre Calle 25 y Calle 27,310,Casco Historico,2.1
Avenida,54,Calle,33,Calle,35,Avenida 54 entre Calle 33 y Calle 35,260,Casco Historico,1.6
Avenida,54,Calle,37,Calle,39,Avenida 54 entre Calle 37 y Calle 39,240,Casco Historico,1.4
Avenida,54,Calle,39,Calle,41,Avenida 54 entre Calle 39 y Calle 41,230,Casco Historico,1.3
Avenida,54,Calle,41,Calle,43,Avenida 54 entre Calle 41 y Calle 43,220,Casco Historico,1.2
Avenida,54,Calle,43,Calle,45,Avenida 54 entre Calle 43 y Calle 45,210,Casco Historico,1.1
Avenida,54,Calle,45,Calle,47,Avenida 54 entre Calle 45 y Calle 47,200,Casco Historico,1
Avenida,54,Calle,47,Calle,49,Avenida 54 entre Calle 47 y Calle 49,200,Casco Historico,1
Avenida,54,Calle,49,Calle,51,Avenida 54 entre Calle 49 y Calle 51,200,Casco Historico,0.9
Avenida,54,Calle,51,Calle,53,Avenida 54 entre Calle 51 y Calle 53,200,Casco Historico,0.8
Avenida,54,Calle,53,Calle,55,Avenida 54 entre Calle 53 y Calle 55,200,Casco Historico,0.7
Avenida,54,Calle,55,Calle,57,Avenida 54 entre Calle 55 y Calle 57,200,Casco Historico,0.8
Avenida,54,Calle,57,Calle,59,Avenida 54 entre Calle 57 y Calle 59,200,Casco Historico,0.7
Avenida,54,Calle,59,Calle,61,Avenida 54 entre Calle 59 y Calle 61,200,Casco Historico,0.8
Avenida,54,Calle,61,Calle,63,Avenida 54 entre Calle 61 y Calle 63,200,La Juanita,0.9
Avenida,54,Calle,63,Calle,65,Avenida 54 entre Calle 63 y Calle 65,200,La Juanita,1
Avenida,54,Calle,65,Calle,67,Avenida 54 entre Calle 65 y Calle 67,210,La Juanita,1.1
Avenida,54,Calle,67,Calle,69,Avenida 54 entre Calle 67 y Calle 69,220,La Juanita,1.2
Avenida,54,Calle,69,Calle,71,Avenida 54 entre Calle 69 y Calle 71,230,La Juanita,1.3
Avenida,54,Calle,71,Calle,73,Avenida 54 entre Calle 71 y Calle 73,240,La Juanita,1.4
Avenida,54,Calle,73,Calle,75,Avenida 54 entre Calle 73 y Calle 75,250,La Juanita,1.5
Avenida,54,Calle,75,Calle,77,Avenida 54 entre Calle 75 y Calle 77,260,La Juanita,1.6
Avenida,56,Calle,7,Calle,9,Avenida 56 entre Calle 7 y Calle 9,400,Reina,3
Avenida,56,Calle,9,Calle,11,Avenida 56 entre Calle 9 y Calle 11,390,Reina,2.9
Avenida,56,Calle,11,Calle,13,Avenida 56 entre Calle 11 y Calle 13,400,Reina,3
Avenida,56,Calle,19,Calle,21,Avenida 56 entre Calle 19 y Calle 21,330,Casco Historico,2.3
Avenida,56,Calle,21,Calle,23,Avenida 56 entre Calle 21 y Calle 23,320,Casco Historico,2.2
Avenida,56,Calle,23,Calle,25,Avenida 56 entre Calle 23 y Calle 25,310,Casco Historico,2.1
Avenida,56,Calle,25,Calle,27,Avenida 56 entre Calle 25 y Calle 27,300,Casco Historico,2
Avenida,56,Calle,27,Calle,29,Avenida 56 entre Calle 27 y Calle 29,290,Casco Historico,1.9
Avenida,56,Calle,29,Calle,31,Avenida 56 entre Calle 29 y Calle 31,280,Casco Historico,1.8
Avenida,56,Calle,31,Calle,33,Avenida 56 entre Calle 31 y Calle 33,270,Casco Historico,1.7
Avenida,56,Calle,33,Calle,35,Avenida 56 entre Calle 33 y Calle 35,260,Casco Historico,1.6
Avenida,56,Calle,35,Calle,37,Avenida 56 entre Calle 35 y Calle 37,250,Casco Historico,1.5
Avenida,56,Calle,37,Calle,39,Avenida 56 entre Calle 37 y Calle 39,240,Casco Historico,1.4
Avenida,56,Calle,39,Calle,41,Avenida 56 entre Calle 39 y Calle 41,230,Casco Historico,1.3
Avenida,56,Calle,41,Calle,43,Avenida 56 entre Calle 41 y Calle 43,220,Casco Historico,1.2
Avenida,56,Calle,43,Calle,45,Avenida 56 entre Calle 43 y Calle 45,210,Casco Historico,1.1
Avenida,56,Calle,45,Calle,47,Avenida 56 entre Calle 45 y Calle 47,200,Casco Historico,1
Avenida,56,Calle,47,Calle,49,Avenida 56 entre Calle 47 y Calle 49,200,Casco Historico,1
Avenida,56,Calle,49,Calle,51,Avenida 56 entre Calle 49 y Calle 51,200,Casco Historico,0.9
Avenida,56,Calle,51,Calle,53,Avenida 56 entre Calle 51 y Calle 53,200,Casco Historico,0.9
Avenida,56,Calle,53,Calle,55,Avenida 56 entre Calle 53 y Calle 55,200,Casco Historico,1
Avenida,56,Calle,55,Calle,57,Avenida 56 entre Calle 55 y Calle 57,200,Casco Historico,0.8
Avenida,56,Calle,57,Calle,59,Avenida 56 entre Calle 57 y Calle 59,200,Casco Historico,1
Avenida,56,Calle,59,Calle,61,Avenida 56 entre Calle 59 y Calle 61,200,Casco Historico,1
Avenida,56,Calle,61,Calle,63,Avenida 56 entre Calle 61 y Calle 63,200,La Juanita,1
Avenida,56,Calle,63,Calle,65,Avenida 56 entre Calle 63 y Calle 65,210,La Juanita,1.1
Avenida,56,Calle,65,Calle,67,Avenida 56 entre Calle 65 y Calle 67,220,La Juanita,1.2
Avenida,56,Calle,67,Calle,69,Avenida 56 entre Calle 67 y Calle 69,230,La Juanita,1.3
Avenida,56,Calle,69,Calle,71,Avenida 56 entre Calle 69 y Calle 71,240,La Juanita,1.4
Avenida,56,Calle,71,Calle,73,Avenida 56 entre Calle 71 y Calle 73,250,La Juanita,1.5
Avenida,56,Calle,73,Calle,75,Avenida 56 entre Calle 73 y Calle 75,260,La Juanita,1.6
Avenida,56,Calle,75,Calle,77,Avenida 56 entre Calle 75 y Calle 77,270,La Juanita,1.7
Avenida,58,Calle,7,Calle,9,Avenida 58 entre Calle 7 y Calle 9,400,Reina,3
Avenida,58,Calle,9,Calle,11,Avenida 58 entre Calle 9 y Calle 11,400,Reina,3
Avenida,58,Calle,17,Calle,19,Avenida 58 entre Calle 17 y Calle 19,350,Reina,2.5
Avenida,58,Calle,19,Calle,21,Avenida 58 entre Calle 19 y Calle 21,350,Casco Historico,2.5
Avenida,58,Calle,21,Calle,23,Avenida 58 entre Calle 21 y Calle 23,360,Casco Historico,2.6
Avenida,58,Calle,23,Calle,25,Avenida 58 entre Calle 23 y Calle 25,320,Casco Historico,2.2
Avenida,58,Calle,25,Calle,27,Avenida 58 entre Calle 25 y Calle 27,310,Casco Historico,2.1
Avenida,58,Calle,27,Calle,29,Avenida 58 entre Calle 27 y Calle 29,300,Casco Historico,2
Avenida,58,Calle,29,Calle,31,Avenida 58 entre Calle 29 y Calle 31,290,Casco Historico,1.9
Avenida,58,Calle,31,Calle,33,Avenida 58 entre Calle 31 y Calle 33,280,Casco Historico,1.8
Avenida,58,Calle,33,Calle,35,Avenida 58 entre Calle 33 y Calle 35,270,Casco Historico,1.7
Avenida,58,Calle,35,Calle,37,Avenida 58 entre Calle 35 y Calle 37,260,Casco Historico,1.6
Avenida,58,Calle,37,Calle,39,Avenida 58 entre Calle 37 y Calle 39,250,Casco Historico,1.5
Avenida,58,Calle,39,Calle,41,Avenida 58 entre Calle 39 y Calle 41,240,Casco Historico,1.4
Avenida,58,Calle,41,Calle,43,Avenida 58 entre Calle 41 y Calle 43,230,Casco Historico,1.3
Avenida,58,Calle,43,Calle,45,Avenida 58 entre Calle 43 y Calle 45,220,Casco Historico,1.2
Avenida,58,Calle,45,Calle,47,Avenida 58 entre Calle 45 y Calle 47,210,Casco Historico,1.1
Avenida,58,Calle,47,Calle,49,Avenida 58 entre Calle 47 y Calle 49,210,Casco Historico,1.1
Avenida,58,Calle,49,Calle,51,Avenida 58 entre Calle 49 y Calle 51,210,Casco Historico,1.1
Avenida,58,Calle,51,Calle,53,Avenida 58 entre Calle 51 y Calle 53,220,Casco Historico,1.2
Avenida,58,Calle,53,Calle,55,Avenida 58 entre Calle 53 y Calle 55,230,Casco Historico,1.3
Avenida,58,Calle,55,Calle,57,Avenida 58 entre Calle 55 y Calle 57,220,Casco Historico,1.2
Avenida,58,Calle,57,Calle,59,Avenida 58 entre Calle 57 y Calle 59,210,Casco Historico,1.1
Avenida,58,Calle,59,Calle,61,Avenida 58 entre Calle 59 y Calle 61,210,Casco Historico,1.1
Avenida,58,Calle,61,Calle,63,Avenida 58 entre Calle 61 y Calle 63,210,La Juanita,1.1
Avenida,58,Calle,63,Calle,65,Avenida 58 entre Calle 63 y Calle 65,220,La Juanita,1.2
Avenida,58,Calle,65,Calle,67,Avenida 58 entre Calle 65 y Calle 67,230,La Juanita,1.3
Avenida,58,Calle,67,Calle,69,Avenida 58 entre Calle 67 y Calle 69,240,La Juanita,1.4
Avenida,58,Calle,69,Calle,71,Avenida 58 entre Calle 69 y Calle 71,250,La Juanita,1.5
Avenida,58,Calle,71,Calle,73,Avenida 58 entre Calle 71 y Calle 73,260,La Juanita,1.6
Avenida,58,Calle,73,Calle,75,Avenida 58 entre Calle 73 y Calle 75,270,La Juanita,1.7
Avenida,58,Calle,75,Calle,77,Avenida 58 entre Calle 75 y Calle 77,280,Tulipan,1.8
Avenida,58,Calle,77,Calle,79,Avenida 58 entre Calle 77 y Calle 79,290,Tulipan,1.9
Avenida,58,Calle,79,Calle,81,Avenida 58 entre Calle 79 y Calle 81,300,Tulipan,2
Avenida,58,Calle,81,Calle,83,Avenida 58 entre Calle 81 y Calle 83,310,Tulipan,2.1
Avenida,58,Calle,83,Calle,85,Avenida 58 entre Calle 83 y Calle 85,320,Tulipan,2.2
Avenida,58,Calle,85,Calle,87,Avenida 58 entre Calle 85 y Calle 87,330,Tulipan,2.3
Avenida,58,Calle,87,Calle,89,Avenida 58 entre Calle 87 y Calle 89,340,Tulipan,2.4
Avenida,58,Calle,89,Calle,91,Avenida 58 entre Calle 89 y Calle 91,350,Tulipan,2.5
Avenida,58,Calle,91,Calle,93,Avenida 58 entre Calle 91 y Calle 93,360,Tulipan,2.6
Avenida,58,Calle,93,Calle,CIRCUNVALACION,Avenida 58 entre Calle 93 y Calle CIRCUNVALACION,370,Tulipan,2.7
Avenida,LINEA,Calle,21,Calle,23,Avenida LINEA entre Calle 21 y Calle 23,340,Casco Historico,2.4
Avenida,LINEA,Calle,19,Calle,21,Avenida LINEA entre Calle 19 y Calle 21,350,Casco Historico,2.5
Avenida,LINEA,Calle,23,Calle,25,Avenida LINEA entre Calle 23 y Calle 25,330,Casco Historico,2.3
Avenida,LINEA,Calle,29,Calle,31,Avenida LINEA entre Calle 29 y Calle 31,320,Casco Historico,2.2
Avenida,LINEA,Calle,31,Calle,33,Avenida LINEA entre Calle 31 y Calle 33,310,Casco Historico,2.1
Avenida,LINEA,Calle,33,Calle,35,Avenida LINEA entre Calle 33 y Calle 35,300,Casco Historico,2
Avenida,LINEA,Calle,35,Calle,37,Avenida LINEA entre Calle 35 y Calle 37,290,Casco Historico,1.9
Avenida,LINEA,Avenida,66,Avenida,68,Avenida LINEA entre Avenida 66 y Avenida 68,280,Casco Historico,1.8
Avenida,LINEA,Avenida,68,Avenida,70,Avenida LINEA entre Avenida 68 y Avenida 70,290,Casco Historico,1.9
Avenida,60,Calle,21,Calle,23,Avenida 60 entre Calle 21 y Calle 23,340,Casco Historico,2.4
Avenida,60,Calle,23,Calle,25,Avenida 60 entre Calle 23 y Calle 25,330,Casco Historico,2.3
Avenida,60,Calle,25,Calle,27,Avenida 60 entre Calle 25 y Calle 27,320,Casco Historico,2.2
Avenida,60,Calle,27,Calle,29,Avenida 60 entre Calle 27 y Calle 29,310,Casco Historico,2.1
Avenida,60,Calle,29,Calle,31,Avenida 60 entre Calle 29 y Calle 31,300,Casco Historico,2
Avenida,60,Calle,31,Calle,33,Avenida 60 entre Calle 31 y Calle 33,290,Casco Historico,1.9
Avenida,60,Calle,33,Calle,35,Avenida 60 entre Calle 33 y Calle 35,280,Casco Historico,1.8
Avenida,60,Calle,35,Calle,37,Avenida 60 entre Calle 35 y Calle 37,270,Casco Historico,1.7
Avenida,60,Calle,37,Calle,39,Avenida 60 entre Calle 37 y Calle 39,260,Casco Historico,1.6
Avenida,60,Calle,39,Calle,41,Avenida 60 entre Calle 39 y Calle 41,250,Casco Historico,1.5
Avenida,60,Calle,41,Calle,43,Avenida 60 entre Calle 41 y Calle 43,240,Casco Historico,1.4
Avenida,60,Calle,43,Calle,45,Avenida 60 entre Calle 43 y Calle 45,230,Casco Historico,1.3
Avenida,60,Calle,45,Calle,47,Avenida 60 entre Calle 45 y Calle 47,220,Casco Historico,1.2
Avenida,60,Calle,47,Calle,49,Avenida 60 entre Calle 47 y Calle 49,210,Casco Historico,1.1
Avenida,60,Calle,49,Calle,51,Avenida 60 entre Calle 49 y Calle 51,210,Casco Historico,1.1
Avenida,60,Calle,51,Calle,53,Avenida 60 entre Calle 51 y Calle 53,230,Casco Historico,1.3
Avenida,60,Calle,53,Calle,55,Avenida 60 entre Calle 53 y Calle 55,240,Casco Historico,1.4
Avenida,60,Calle,55,Calle,57,Avenida 60 entre Calle 55 y Calle 57,230,Casco Historico,1.3
Avenida,60,Calle,57,Calle,59,Avenida 60 entre Calle 57 y Calle 59,220,Casco Historico,1.2
Avenida,60,Calle,59,Calle,61,Avenida 60 entre Calle 59 y Calle 61,210,Casco Historico,1.1
Avenida,60,Calle,61,Calle,63,Avenida 60 entre Calle 61 y Calle 63,210,La Juanita,1.1
Avenida,60,Calle,63,Calle,65,Avenida 60 entre Calle 63 y Calle 65,220,La Juanita,1.2
Avenida,60,Calle,65,Calle,67,Avenida 60 entre Calle 65 y Calle 67,230,La Juanita,1.3
Avenida,60,Calle,67,Calle,69,Avenida 60 entre Calle 67 y Calle 69,240,La Juanita,1.4
Avenida,60,Calle,69,Calle,71,Avenida 60 entre Calle 69 y Calle 71,250,La Juanita,1.5
Avenida,60,Calle,71,Calle,73,Avenida 60 entre Calle 71 y Calle 73,260,La Juanita,1.6
Avenida,60,Calle,73,Calle,75,Avenida 60 entre Calle 73 y Calle 75,270,La Juanita,1.7
Avenida,60,Calle,75,Calle,77,Avenida 60 entre Calle 75 y Calle 77,280,Tulipan,1.8
Avenida,60,Calle,77,Calle,79,Avenida 60 entre Calle 77 y Calle 79,290,Tulipan,1.9
Avenida,60,Calle,79,Calle,81,Avenida 60 entre Calle 79 y Calle 81,300,Tulipan,2
Avenida,60,Calle,81,Calle,83,Avenida 60 entre Calle 81 y Calle 83,310,Tulipan,2.1
Avenida,60,Calle,83,Calle,85,Avenida 60 entre Calle 83 y Calle 85,320,Tulipan,2.2
Avenida,60,Calle,85,Calle,87,Avenida 60 entre Calle 85 y Calle 87,330,Tulipan,2.3
Avenida,60,Calle,87,Calle,89,Avenida 60 entre Calle 87 y Calle 89,340,Tulipan,2.4
Avenida,60,Calle,89,Calle,91,Avenida 60 entre Calle 89 y Calle 91,350,Tulipan,2.5
Avenida,60,Calle,91,Calle,93,Avenida 60 entre Calle 91 y Calle 93,360,Tulipan,2.6
Avenida,60,Calle,93,Calle,95,Avenida 60 entre Calle 93 y Calle 95,370,Tulipan,2.7
Avenida,62,Calle,23,Calle,25,Avenida 62 entre Calle 23 y Calle 25,350,Reina,2.5
Avenida,62,Calle,25,Calle,27,Avenida 62 entre Calle 25 y Calle 27,340,Reina,2.4
Avenida,62,Calle,27,Calle,29,Avenida 62 entre Calle 27 y Calle 29,330,Reina,2.3
Avenida,62,Calle,29,Calle,31,Avenida 62 entre Calle 29 y Calle 31,320,Reina,2.2
Avenida,62,Calle,31,Calle,33,Avenida 62 entre Calle 31 y Calle 33,310,Reina,2.1
Avenida,62,Calle,33,Calle,35,Avenida 62 entre Calle 33 y Calle 35,300,Reina,2
Avenida,62,Calle,35,Calle,37,Avenida 62 entre Calle 35 y Calle 37,290,Reina,1.9
Avenida,62,Calle,37,Calle,39,Avenida 62 entre Calle 37 y Calle 39,280,Casco Historico,1.8
Avenida,62,Calle,39,Calle,41,Avenida 62 entre Calle 39 y Calle 41,270,Casco Historico,1.7
Avenida,62,Calle,41,Calle,43,Avenida 62 entre Calle 41 y Calle 43,260,Casco Historico,1.6
Avenida,62,Calle,43,Calle,45,Avenida 62 entre Calle 43 y Calle 45,250,Casco Historico,1.5
Avenida,62,Calle,45,Calle,47,Avenida 62 entre Calle 45 y Calle 47,240,Casco Historico,1.4
Avenida,62,Calle,47,Calle,49,Avenida 62 entre Calle 47 y Calle 49,230,Casco Historico,1.3
Avenida,62,Calle,51,Calle,53,Avenida 62 entre Calle 51 y Calle 53,230,Casco Historico,1.3
Avenida,62,Calle,53,Calle,55,Avenida 62 entre Calle 53 y Calle 55,240,Casco Historico,1.4
Avenida,62,Calle,55,Calle,57,Avenida 62 entre Calle 55 y Calle 57,240,Casco Historico,1.4
Avenida,62,Calle,57,Calle,59,Avenida 62 entre Calle 57 y Calle 59,230,Casco Historico,1.3
Avenida,62,Calle,59,Calle,61,Avenida 62 entre Calle 59 y Calle 61,220,Casco Historico,1.2
Avenida,62,Calle,61,Calle,63,Avenida 62 entre Calle 61 y Calle 63,220,La Juanita,1.2
Avenida,62,Calle,63,Calle,65,Avenida 62 entre Calle 63 y Calle 65,240,La Juanita,1.4
Avenida,62,Calle,65,Calle,67,Avenida 62 entre Calle 65 y Calle 67,240,La Juanita,1.4
Avenida,62,Calle,67,Calle,69,Avenida 62 entre Calle 67 y Calle 69,250,La Juanita,1.5
Avenida,62,Calle,69,Calle,71,Avenida 62 entre Calle 69 y Calle 71,260,La Juanita,1.6
Avenida,62,Calle,71,Calle,73,Avenida 62 entre Calle 71 y Calle 73,270,La Juanita,1.7
Avenida,62,Calle,73,Calle,75,Avenida 62 entre Calle 73 y Calle 75,280,La Juanita,1.8
Avenida,62,Calle,75,Calle,77,Avenida 62 entre Calle 75 y Calle 77,290,Tulipan,1.9
Avenida,62,Calle,77,Calle,79,Avenida 62 entre Calle 77 y Calle 79,300,Tulipan,2
Avenida,62,Calle,79,Calle,81,Avenida 62 entre Calle 79 y Calle 81,310,Tulipan,2.1
Avenida,62,Calle,81,Calle,83,Avenida 62 entre Calle 81 y Calle 83,320,Tulipan,2.2
Avenida,62,Calle,83,Calle,85,Avenida 62 entre Calle 83 y Calle 85,330,Tulipan,2.3
Avenida,62,Calle,85,Calle,87,Avenida 62 entre Calle 85 y Calle 87,340,Tulipan,2.4
Avenida,62,Calle,87,Calle,89,Avenida 62 entre Calle 87 y Calle 89,350,Tulipan,2.5
Avenida,62,Calle,89,Calle,91,Avenida 62 entre Calle 89 y Calle 91,360,Tulipan,2.6
Avenida,62,Calle,91,Calle,93,Avenida 62 entre Calle 91 y Calle 93,370,Tulipan,2.7
Avenida,62,Calle,93,Calle,95,Avenida 62 entre Calle 93 y Calle 95,380,Tulipan,2.8
Avenida,64,Calle,29,Calle,31,Avenida 64 entre Calle 29 y Calle 31,320,Punta Gotica,2.2
Avenida,64,Calle,31,Calle,33,Avenida 64 entre Calle 31 y Calle 33,310,Punta Gotica,2.1
Avenida,64,Calle,33,Calle,35,Avenida 64 entre Calle 33 y Calle 35,300,Punta Gotica,2
Avenida,64,Calle,35,Calle,37,Avenida 64 entre Calle 35 y Calle 37,290,Punta Gotica,1.9
Avenida,64,Calle,37,Calle,39,Avenida 64 entre Calle 37 y Calle 39,280,San Lazaro,1.8
Avenida,64,Calle,39,Calle,41,Avenida 64 entre Calle 39 y Calle 41,270,San Lazaro,1.7
Avenida,64,Calle,41,Calle,45,Avenida 64 entre Calle 41 y Calle 45,260,San Lazaro,1.6
Avenida,64,Calle,45,Calle,47,Avenida 64 entre Calle 45 y Calle 47,260,San Lazaro,1.6
Avenida,64,Calle,47,Calle,49,Avenida 64 entre Calle 47 y Calle 49,250,San Lazaro,1.5
Avenida,64,Calle,49,Calle,51,Avenida 64 entre Calle 49 y Calle 51,250,San Lazaro,1.5
Avenida,64,Calle,51,Calle,53,Avenida 64 entre Calle 51 y Calle 53,260,San Lazaro,1.6
Avenida,64,Calle,53,Calle,55,Avenida 64 entre Calle 53 y Calle 55,270,San Lazaro,1.7
Avenida,64,Calle,55,Calle,57,Avenida 64 entre Calle 55 y Calle 57,280,San Lazaro,1.8
Avenida,64,Calle,57,Calle,59,Avenida 64 entre Calle 57 y Calle 59,290,San Lazaro,1.9
Avenida,64,Calle,59,Calle,61,Avenida 64 entre Calle 59 y Calle 61,300,San Lazaro,2
Avenida,64,Calle,61,Calle,63,Avenida 64 entre Calle 61 y Calle 63,310,San Lazaro,2.1
Avenida,64,Calle,63,Calle,65,Avenida 64 entre Calle 63 y Calle 65,330,La Juanita,2.3
Avenida,64,Calle,65,Calle,75,Avenida 64 entre Calle 65 y Calle 75,350,La Juanita,2.5
Avenida,64,Calle,75,Calle,77,Avenida 64 entre Calle 75 y Calle 77,360,Tulipan,2.6
Avenida,64,Calle,77,Calle,79,Avenida 64 entre Calle 77 y Calle 79,370,Tulipan,2.7
Avenida,64,Calle,79,Calle,81,Avenida 64 entre Calle 79 y Calle 81,380,Tulipan,2.8
Avenida,64,Calle,83,Calle,85,Avenida 64 entre Calle 83 y Calle 85,380,Tulipan,2.8
Avenida,64,Calle,85,Calle,87,Avenida 64 entre Calle 85 y Calle 87,390,Tulipan,2.9
Avenida,64,Calle,87,Calle,89,Avenida 64 entre Calle 87 y Calle 89,400,Buena Vista,3
Avenida,64,Calle,89,Calle,91,Avenida 64 entre Calle 89 y Calle 91,410,Buena Vista,3.1
Avenida,64,Calle,97,Calle,97A,Avenida 64 entre Calle 97 y Calle 97A,420,Buena Vista,3.2
Avenida,64,Calle,97A,Calle,99,Avenida 64 entre Calle 97A y Calle 99,430,Buena Vista,3.3
Avenida,64,Calle,99,Calle,101,Avenida 64 entre Calle 99 y Calle 101,440,Buena Vista,3.4
Avenida,64,Calle,101,Calle,103,Avenida 64 entre Calle 101 y Calle 103,450,Buena Vista,3.5
Avenida,64,Calle,103,Calle,105,Avenida 64 entre Calle 103 y Calle 105,460,Buena Vista,3.6
Avenida,64,Calle,105,Calle,107,Avenida 64 entre Calle 105 y Calle 107,470,Buena Vista,3.7
Avenida,64,Calle,107,Calle,109,Avenida 64 entre Calle 107 y Calle 109,480,Buena Vista,3.8
